Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment_RuleBased,Cluster,Segment
13799,63,26,174.27,1,1,1,3,111,Lost,2,Lost
13800,47,32,577.85,2,3,5,10,235,At Risk,3,Champions
13801,38,30,269.22,3,2,2,7,322,Potential Loyalists,1,At Risk
13802,73,34,642.8199999999999,1,3,5,9,135,At Risk,3,Champions
13803,44,34,427.37,2,3,4,9,234,At Risk,1,At Risk
13804,16,23,300.74,5,1,2,8,512,New Customers,2,Lost
13805,32,31,266.7,3,2,2,7,322,Potential Loyalists,1,At Risk
13806,24,47,523.39,4,5,5,14,455,Champions,3,Champions
13807,37,32,290.6,3,3,2,8,332,Potential Loyalists,1,At Risk
13808,35,39,383.72,3,5,4,12,354,Loyal Customers,3,Champions
13809,23,30,335.19,4,2,3,9,423,New Customers,1,At Risk
13810,18,37,448.49,4,4,4,12,444,Champions,3,Champions
13811,51,31,326.87,2,2,3,7,223,Hibernating,1,At Risk
13812,48,41,454.15,2,5,4,11,254,Cannot Lose Them,3,Champions
13813,39,29,373.5,3,2,3,8,323,Potential Loyalists,1,At Risk
13814,11,36,628.08,5,4,5,14,545,Champions,3,Champions
13815,6,30,260.46,5,2,2,9,522,New Customers,0,Loyal Customers
13816,89,22,256.99,1,1,1,3,111,Lost,2,Lost
13817,29,22,224.53,3,1,1,5,311,Promising,2,Lost
13818,34,32,290.22,3,3,2,8,332,Potential Loyalists,1,At Risk
13819,13,40,505.02000000000004,5,5,5,15,555,Champions,3,Champions
13820,15,45,427.5,5,5,4,14,554,Champions,3,Champions
13821,34,25,283.45,3,1,2,6,312,Promising,2,Lost
13822,36,39,635.0699999999999,3,5,5,13,355,Loyal Customers,3,Champions
13823,33,33,597.52,3,3,5,11,335,Loyal Customers,3,Champions
13824,63,33,336.36,1,3,3,7,133,At Risk,1,At Risk
13825,37,35,190.22,3,4,1,8,341,Hibernating,2,Lost
13826,13,36,431.45,5,4,4,13,544,Champions,0,Loyal Customers
13827,66,38,499.24,1,5,5,11,155,Cannot Lose Them,3,Champions
13828,7,47,598.9499999999999,5,5,5,15,555,Champions,3,Champions
13829,46,31,447.83,2,2,4,8,224,Hibernating,1,At Risk
13830,34,37,350.5,3,4,3,10,343,Loyal Customers,1,At Risk
13831,8,39,390.41,5,5,4,14,554,Champions,0,Loyal Customers
13832,45,25,611.25,2,1,5,8,215,Hibernating,1,At Risk
13833,23,38,616.52,4,5,5,14,455,Champions,3,Champions
13834,68,39,462.26,1,5,4,10,154,Cannot Lose Them,3,Champions
13835,8,35,357.54,5,4,3,12,543,Loyal Customers,0,Loyal Customers
13836,12,34,542.5600000000001,5,3,5,13,535,Loyal Customers,0,Loyal Customers
13837,39,33,221.4,3,3,1,7,331,Hibernating,1,At Risk
13838,51,31,511.90000000000003,2,2,5,9,225,Hibernating,1,At Risk
13839,9,23,304.71000000000004,5,1,2,8,512,New Customers,2,Lost
13840,27,36,467.69,4,4,5,13,445,Champions,3,Champions
13841,39,35,276.02,3,4,2,9,342,Potential Loyalists,1,At Risk
13842,33,45,599.53,3,5,5,13,355,Loyal Customers,3,Champions
13843,63,29,363.49,1,2,3,6,123,Hibernating,1,At Risk
13844,29,27,280.24,3,1,2,6,312,Promising,2,Lost
13845,7,31,315.7,5,2,2,9,522,New Customers,0,Loyal Customers
13846,13,41,380.11,5,5,3,13,553,Loyal Customers,0,Loyal Customers
13847,46,32,440.24,2,3,4,9,234,At Risk,1,At Risk
13848,19,35,436.4,4,4,4,12,444,Champions,3,Champions
13849,45,35,264.53,2,4,2,8,242,Hibernating,1,At Risk
13850,47,28,241.01999999999998,2,1,1,4,211,Lost,2,Lost
13851,58,43,527.04,1,5,5,11,155,Cannot Lose Them,3,Champions
13852,63,27,568.24,1,1,5,7,115,Hibernating,1,At Risk
13853,53,28,227.82,2,1,1,4,211,Lost,2,Lost
13854,14,36,393.61,5,4,4,13,544,Champions,0,Loyal Customers
13855,34,27,364.43,3,1,3,7,313,Promising,1,At Risk
13856,23,36,704.03,4,4,5,13,445,Champions,3,Champions
13857,42,39,368.72,2,5,3,10,253,At Risk,3,Champions
13858,20,33,322.33,4,3,3,10,433,Loyal Customers,0,Loyal Customers
13859,23,34,358.71,4,3,3,10,433,Loyal Customers,1,At Risk
13860,16,39,504.8,5,5,5,15,555,Champions,3,Champions
13861,30,30,250.11,3,2,1,6,321,Promising,2,Lost
13862,48,30,455.87,2,2,4,8,224,Hibernating,1,At Risk
13863,23,29,172.56,4,2,1,7,421,New Customers,2,Lost
13864,27,37,315.24,4,4,2,10,442,Potential Loyalists,1,At Risk
13865,28,32,547.1,3,3,5,11,335,Loyal Customers,3,Champions
13866,46,37,301.32,2,4,2,8,242,Hibernating,1,At Risk
13867,44,30,457.85,2,2,4,8,224,Hibernating,1,At Risk
13868,37,43,402.71000000000004,3,5,4,12,354,Loyal Customers,3,Champions
13869,14,44,660.25,5,5,5,15,555,Champions,3,Champions
13870,31,23,275.9,3,1,2,6,312,Promising,2,Lost
13871,20,30,222.68,4,2,1,7,421,New Customers,2,Lost
13872,59,34,374.84,1,3,3,7,133,At Risk,1,At Risk
13873,57,22,187.41,1,1,1,3,111,Lost,2,Lost
13874,20,37,625.97,4,4,5,13,445,Champions,3,Champions
13875,7,39,303.76,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
13876,22,34,309.43,4,3,2,9,432,Potential Loyalists,1,At Risk
13877,5,38,426.7,5,5,4,14,554,Champions,0,Loyal Customers
13878,58,35,612.4,1,4,5,10,145,Cannot Lose Them,3,Champions
13879,72,32,248.41,1,3,1,5,131,Hibernating,1,At Risk
13880,16,39,411.24,5,5,4,14,554,Champions,3,Champions
13881,60,31,299.14,1,2,2,5,122,Lost,1,At Risk
13882,36,38,543.85,3,5,5,13,355,Loyal Customers,3,Champions
13883,39,22,121.39999999999999,3,1,1,5,311,Promising,2,Lost
13884,40,28,187.77,2,1,1,4,211,Lost,2,Lost
13885,55,31,161.21,2,2,1,5,221,Lost,2,Lost
13886,4,40,464.64,5,5,4,14,554,Champions,0,Loyal Customers
13887,11,31,314.0,5,2,2,9,522,New Customers,0,Loyal Customers
13888,22,28,186.93,4,1,1,6,411,New Customers,2,Lost
13889,38,40,213.93,3,5,1,9,351,Hibernating,1,At Risk
13890,86,33,339.98,1,3,3,7,133,At Risk,1,At Risk
13891,6,30,278.52,5,2,2,9,522,New Customers,0,Loyal Customers
13892,32,29,362.87,3,2,3,8,323,Potential Loyalists,1,At Risk
13893,43,29,517.45,2,2,5,9,225,Hibernating,1,At Risk
13894,32,26,264.54,3,1,2,6,312,Promising,2,Lost
13895,35,31,401.4,3,2,4,9,324,Potential Loyalists,1,At Risk
13896,24,40,514.36,4,5,5,14,455,Champions,3,Champions
13897,15,36,438.93,5,4,4,13,544,Champions,0,Loyal Customers
13898,90,34,299.15999999999997,1,3,2,6,132,Hibernating,1,At Risk
13899,66,37,360.25,1,4,3,8,143,At Risk,1,At Risk
13900,23,32,316.84999999999997,4,3,2,9,432,Potential Loyalists,1,At Risk
13901,12,45,367.51,5,5,3,13,553,Loyal Customers,0,Loyal Customers
13902,30,33,201.57999999999998,3,3,1,7,331,Hibernating,2,Lost
13903,30,29,199.60999999999999,3,2,1,6,321,Promising,2,Lost
13904,12,42,321.53000000000003,5,5,3,13,553,Loyal Customers,0,Loyal Customers
13905,63,34,328.43,1,3,3,7,133,At Risk,1,At Risk
13906,50,37,308.96,2,4,2,8,242,Hibernating,1,At Risk
13907,31,34,600.89,3,3,5,11,335,Loyal Customers,3,Champions
13908,10,36,424.52,5,4,4,13,544,Champions,0,Loyal Customers
13909,33,25,296.73,3,1,2,6,312,Promising,2,Lost
13910,33,32,389.57,3,3,4,10,334,Loyal Customers,1,At Risk
13911,65,43,454.73,1,5,4,10,154,Cannot Lose Them,3,Champions
13912,26,30,410.73,4,2,4,10,424,New Customers,1,At Risk
13913,48,36,449.46000000000004,2,4,4,10,244,Cannot Lose Them,3,Champions
13914,27,29,266.69,4,2,2,8,422,New Customers,2,Lost
13915,15,22,294.58,5,1,2,8,512,New Customers,2,Lost
13916,2,33,373.73,5,3,3,11,533,Loyal Customers,0,Loyal Customers
13917,53,37,321.69,2,4,3,9,243,At Risk,1,At Risk
13918,41,34,497.77,2,3,5,10,235,At Risk,3,Champions
13919,42,26,147.31,2,1,1,4,211,Lost,2,Lost
13920,36,34,309.96,3,3,2,8,332,Potential Loyalists,1,At Risk
13921,22,43,481.88,4,5,5,14,455,Champions,3,Champions
13922,39,28,404.59,3,1,4,8,314,Promising,1,At Risk
13923,98,35,363.3,1,4,3,8,143,At Risk,1,At Risk
13924,11,25,351.58,5,1,3,9,513,New Customers,0,Loyal Customers
13925,42,30,230.63,2,2,1,5,221,Lost,2,Lost
13926,52,30,354.56,2,2,3,7,223,Hibernating,1,At Risk
13927,23,33,549.78,4,3,5,12,435,Loyal Customers,3,Champions
13928,34,38,397.09,3,5,4,12,354,Loyal Customers,3,Champions
13929,18,37,476.71,4,4,5,13,445,Champions,3,Champions
13930,7,38,353.34,5,5,3,13,553,Loyal Customers,0,Loyal Customers
13931,41,29,261.34,2,2,2,6,222,Lost,2,Lost
13932,6,43,565.6,5,5,5,15,555,Champions,0,Loyal Customers
13933,64,38,335.82,1,5,3,9,153,At Risk,1,At Risk
13934,14,31,380.31,5,2,3,10,523,New Customers,0,Loyal Customers
13935,32,43,875.64,3,5,5,13,355,Loyal Customers,3,Champions
13936,54,29,556.24,2,2,5,9,225,Hibernating,1,At Risk
13937,46,33,387.08000000000004,2,3,4,9,234,At Risk,1,At Risk
13938,119,29,295.82,1,2,2,5,122,Lost,1,At Risk
13939,7,27,396.53999999999996,5,1,4,10,514,New Customers,0,Loyal Customers
13940,78,37,573.77,1,4,5,10,145,Cannot Lose Them,3,Champions
13941,38,38,428.49,3,5,4,12,354,Loyal Customers,3,Champions
13942,47,34,280.51,2,3,2,7,232,Hibernating,1,At Risk
13943,9,30,451.21,5,2,4,11,524,New Customers,0,Loyal Customers
13944,27,28,301.24,4,1,2,7,412,New Customers,2,Lost
13945,67,33,265.55,1,3,2,6,132,Hibernating,1,At Risk
13946,44,29,396.27000000000004,2,2,4,8,224,Hibernating,1,At Risk
13947,57,26,268.27,1,1,2,4,112,Lost,2,Lost
13948,63,33,457.2,1,3,4,8,134,At Risk,1,At Risk
13949,35,42,300.87,3,5,2,10,352,Potential Loyalists,3,Champions
13950,20,29,306.62,4,2,2,8,422,New Customers,1,At Risk
13951,79,32,404.22,1,3,4,8,134,At Risk,1,At Risk
13952,97,39,472.34000000000003,1,5,5,11,155,Cannot Lose Them,3,Champions
13953,19,31,337.59999999999997,4,2,3,9,423,New Customers,0,Loyal Customers
13954,38,38,276.77,3,5,2,10,352,Potential Loyalists,1,At Risk
13955,48,36,372.54,2,4,3,9,243,At Risk,1,At Risk
13956,26,34,373.37,4,3,3,10,433,Loyal Customers,1,At Risk
13957,9,19,285.62,5,1,2,8,512,New Customers,2,Lost
13958,72,28,382.34000000000003,1,1,3,5,113,Hibernating,1,At Risk
13959,38,41,516.12,3,5,5,13,355,Loyal Customers,3,Champions
13960,4,34,378.89,5,3,3,11,533,Loyal Customers,0,Loyal Customers
13961,27,32,445.69,4,3,4,11,434,Loyal Customers,1,At Risk
13962,19,34,332.89,4,3,3,10,433,Loyal Customers,0,Loyal Customers
13963,28,37,267.05,3,4,2,9,342,Potential Loyalists,1,At Risk
13964,63,34,279.32,1,3,2,6,132,Hibernating,1,At Risk
13965,21,26,434.04,4,1,4,9,414,New Customers,1,At Risk
13966,38,44,402.21999999999997,3,5,4,12,354,Loyal Customers,3,Champions
13967,18,38,753.9,4,5,5,14,455,Champions,3,Champions
13968,11,35,370.18,5,4,3,12,543,Loyal Customers,0,Loyal Customers
13969,62,33,411.77,1,3,4,8,134,At Risk,1,At Risk
13970,54,31,433.87,2,2,4,8,224,Hibernating,1,At Risk
13971,88,20,145.33,1,1,1,3,111,Lost,2,Lost
13972,47,30,432.10999999999996,2,2,4,8,224,Hibernating,1,At Risk
13973,30,34,445.31,3,3,4,10,334,Loyal Customers,3,Champions
13974,26,36,452.47,4,4,4,12,444,Champions,3,Champions
13975,26,39,472.07,4,5,5,14,455,Champions,3,Champions
13976,16,38,334.93,5,5,3,13,553,Loyal Customers,0,Loyal Customers
13977,30,31,412.88,3,2,4,9,324,Potential Loyalists,1,At Risk
13978,15,32,506.25,5,3,5,13,535,Loyal Customers,0,Loyal Customers
13979,43,25,271.57,2,1,2,5,212,Lost,2,Lost
13980,21,36,533.8,4,4,5,13,445,Champions,3,Champions
13981,103,39,507.83,1,5,5,11,155,Cannot Lose Them,3,Champions
13982,2,35,368.23,5,4,3,12,543,Loyal Customers,0,Loyal Customers
13983,26,39,360.68,4,5,3,12,453,Loyal Customers,3,Champions
13984,51,29,225.26000000000002,2,2,1,5,221,Lost,2,Lost
13985,60,36,284.53000000000003,1,4,2,7,142,Hibernating,1,At Risk
13986,57,30,382.91,1,2,3,6,123,Hibernating,1,At Risk
13987,59,44,494.90000000000003,1,5,5,11,155,Cannot Lose Them,3,Champions
13988,27,38,458.78000000000003,4,5,4,13,454,Champions,3,Champions
13989,32,34,445.58,3,3,4,10,334,Loyal Customers,3,Champions
13990,38,39,423.79,3,5,4,12,354,Loyal Customers,3,Champions
13991,39,37,369.45,3,4,3,10,343,Loyal Customers,1,At Risk
13992,25,30,241.45,4,2,1,7,421,New Customers,2,Lost
13993,51,26,156.07,2,1,1,4,211,Lost,2,Lost
13994,6,25,315.04,5,1,2,8,512,New Customers,0,Loyal Customers
13995,68,28,176.29,1,1,1,3,111,Lost,2,Lost
13996,16,31,238.55,5,2,1,8,521,New Customers,0,Loyal Customers
13997,70,34,380.52,1,3,3,7,133,At Risk,1,At Risk
13998,21,30,427.64,4,2,4,10,424,New Customers,0,Loyal Customers
13999,27,38,449.31,4,5,4,13,454,Champions,3,Champions
14000,69,34,515.88,1,3,5,9,135,At Risk,3,Champions
14001,48,32,261.07,2,3,2,7,232,Hibernating,1,At Risk
14002,24,45,476.45,4,5,5,14,455,Champions,3,Champions
14003,88,21,242.49,1,1,1,3,111,Lost,2,Lost
14004,6,46,345.76,5,5,3,13,553,Loyal Customers,0,Loyal Customers
14005,52,32,346.96,2,3,3,8,233,At Risk,1,At Risk
14006,25,31,244.38,4,2,1,7,421,New Customers,2,Lost
14007,91,27,509.14,1,1,5,7,115,Hibernating,1,At Risk
14008,85,31,438.81,1,2,4,7,124,Hibernating,1,At Risk
14009,40,34,314.56,2,3,2,7,232,Hibernating,1,At Risk
14010,80,36,325.47,1,4,3,8,143,At Risk,1,At Risk
14011,30,38,417.87,3,5,4,12,354,Loyal Customers,3,Champions
14012,62,27,202.09,1,1,1,3,111,Lost,2,Lost
14013,28,32,410.9,3,3,4,10,334,Loyal Customers,1,At Risk
14014,33,42,324.03,3,5,3,11,353,Loyal Customers,3,Champions
14015,17,27,485.32,4,1,5,10,415,New Customers,0,Loyal Customers
14016,74,29,513.47,1,2,5,8,125,Hibernating,1,At Risk
14017,73,34,493.28,1,3,5,9,135,At Risk,1,At Risk
14018,31,41,593.67,3,5,5,13,355,Loyal Customers,3,Champions
14019,48,44,494.62,2,5,5,12,255,Cannot Lose Them,3,Champions
14020,34,44,622.82,3,5,5,13,355,Loyal Customers,3,Champions
14021,21,37,241.37,4,4,1,9,441,Hibernating,0,Loyal Customers
14022,20,27,348.72999999999996,4,1,3,8,413,New Customers,1,At Risk
14023,5,26,586.7,5,1,5,11,515,New Customers,0,Loyal Customers
14024,76,32,429.61,1,3,4,8,134,At Risk,1,At Risk
14025,30,40,321.7,3,5,3,11,353,Loyal Customers,3,Champions
14026,8,36,403.01,5,4,4,13,544,Champions,0,Loyal Customers
14027,23,46,422.92,4,5,4,13,454,Champions,3,Champions
14028,13,39,445.14,5,5,4,14,554,Champions,0,Loyal Customers
14029,10,33,258.18,5,3,1,9,531,Hibernating,0,Loyal Customers
14030,57,36,523.9,1,4,5,10,145,Cannot Lose Them,3,Champions
14031,6,28,224.51,5,1,1,7,511,New Customers,0,Loyal Customers
14032,41,27,370.14,2,1,3,6,213,Hibernating,1,At Risk
14033,54,32,439.76,2,3,4,9,234,At Risk,1,At Risk
14034,18,39,593.86,4,5,5,14,455,Champions,3,Champions
14035,33,27,358.45000000000005,3,1,3,7,313,Promising,1,At Risk
14036,95,36,256.27,1,4,1,6,141,Hibernating,1,At Risk
14037,24,40,599.52,4,5,5,14,455,Champions,3,Champions
14038,52,44,271.11,2,5,2,9,252,Hibernating,1,At Risk
14039,22,38,493.12,4,5,5,14,455,Champions,3,Champions
14040,19,28,220.79000000000002,4,1,1,6,411,New Customers,2,Lost
14041,47,32,265.2,2,3,2,7,232,Hibernating,1,At Risk
14042,37,32,250.63,3,3,1,7,331,Hibernating,1,At Risk
14043,47,30,240.41,2,2,1,5,221,Lost,2,Lost
14044,19,29,252.21,4,2,1,7,421,New Customers,2,Lost
14045,47,37,508.03999999999996,2,4,5,11,245,Cannot Lose Them,3,Champions
14046,41,38,390.42,2,5,4,11,254,Cannot Lose Them,3,Champions
14047,53,32,502.02,2,3,5,10,235,At Risk,1,At Risk
14048,41,33,392.89,2,3,4,9,234,At Risk,1,At Risk
14049,30,42,366.09000000000003,3,5,3,11,353,Loyal Customers,3,Champions
14050,46,29,337.65999999999997,2,2,3,7,223,Hibernating,1,At Risk
14051,39,35,397.78,3,4,4,11,344,Loyal Customers,1,At Risk
14052,148,31,441.88,1,2,4,7,124,Hibernating,1,At Risk
14053,17,27,337.19,4,1,3,8,413,New Customers,0,Loyal Customers
14054,5,41,255.09,5,5,1,11,551,Hibernating,0,Loyal Customers
14055,38,22,237.74,3,1,1,5,311,Promising,2,Lost
14056,23,29,273.23,4,2,2,8,422,New Customers,2,Lost
14057,23,40,452.11,4,5,4,13,454,Champions,3,Champions
14058,37,41,619.25,3,5,5,13,355,Loyal Customers,3,Champions
14059,57,38,256.71,1,5,1,7,151,Hibernating,1,At Risk
14060,74,27,319.27,1,1,2,4,112,Lost,1,At Risk
14061,21,33,626.98,4,3,5,12,435,Loyal Customers,3,Champions
14062,21,28,279.41,4,1,2,7,412,New Customers,2,Lost
14063,14,39,431.48,5,5,4,14,554,Champions,0,Loyal Customers
14064,47,34,377.69,2,3,3,8,233,At Risk,1,At Risk
14065,50,32,275.18,2,3,2,7,232,Hibernating,1,At Risk
14066,31,39,335.81,3,5,3,11,353,Loyal Customers,3,Champions
14067,72,28,331.75,1,1,3,5,113,Hibernating,1,At Risk
14068,59,37,340.87,1,4,3,8,143,At Risk,1,At Risk
14069,44,34,389.46,2,3,4,9,234,At Risk,1,At Risk
14070,31,37,402.90999999999997,3,4,4,11,344,Loyal Customers,3,Champions
14071,17,37,388.25,4,4,4,12,444,Champions,0,Loyal Customers
14072,119,20,172.96,1,1,1,3,111,Lost,2,Lost
14073,56,27,311.07,2,1,2,5,212,Lost,1,At Risk
14074,28,26,372.5,3,1,3,7,313,Promising,1,At Risk
14075,41,44,740.72,2,5,5,12,255,Cannot Lose Them,3,Champions
14076,41,28,264.28,2,1,2,5,212,Lost,2,Lost
14077,20,43,453.54999999999995,4,5,4,13,454,Champions,3,Champions
14078,4,33,259.75,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
14079,56,36,352.88,2,4,3,9,243,At Risk,1,At Risk
14080,43,30,254.60999999999999,2,2,1,5,221,Lost,2,Lost
14081,24,37,485.76000000000005,4,4,5,13,445,Champions,3,Champions
14082,60,21,172.56,1,1,1,3,111,Lost,2,Lost
14083,94,24,210.96,1,1,1,3,111,Lost,2,Lost
14084,20,29,300.47,4,2,2,8,422,New Customers,1,At Risk
14085,43,33,304.85,2,3,2,7,232,Hibernating,1,At Risk
14086,56,42,327.11,2,5,3,10,253,At Risk,3,Champions
14087,58,25,206.85,1,1,1,3,111,Lost,2,Lost
14088,50,28,414.52000000000004,2,1,4,7,214,Hibernating,1,At Risk
14089,13,29,271.81,5,2,2,9,522,New Customers,0,Loyal Customers
14090,31,28,259.39,3,1,1,5,311,Promising,2,Lost
14091,42,34,338.07,2,3,3,8,233,At Risk,1,At Risk
14092,57,42,263.11,1,5,2,8,152,Hibernating,1,At Risk
14093,91,33,304.68,1,3,2,6,132,Hibernating,1,At Risk
14094,15,45,460.63,5,5,4,14,554,Champions,3,Champions
14095,8,30,338.91,5,2,3,10,523,New Customers,0,Loyal Customers
14096,37,36,323.15000000000003,3,4,3,10,343,Loyal Customers,1,At Risk
14097,44,33,498.53000000000003,2,3,5,10,235,At Risk,3,Champions
14098,96,32,365.35,1,3,3,7,133,At Risk,1,At Risk
14099,43,30,159.25,2,2,1,5,221,Lost,2,Lost
14100,36,44,484.67,3,5,5,13,355,Loyal Customers,3,Champions
14101,26,42,471.09000000000003,4,5,5,14,455,Champions,3,Champions
14102,6,31,505.94,5,2,5,12,525,New Customers,0,Loyal Customers
14103,30,34,428.95,3,3,4,10,334,Loyal Customers,3,Champions
14104,59,38,463.94,1,5,4,10,154,Cannot Lose Them,3,Champions
14105,36,32,340.71,3,3,3,9,333,Loyal Customers,1,At Risk
14106,56,42,342.83,2,5,3,10,253,At Risk,3,Champions
14107,36,31,301.71999999999997,3,2,2,7,322,Potential Loyalists,1,At Risk
14108,58,37,310.85,1,4,2,7,142,Hibernating,1,At Risk
14109,59,29,327.65000000000003,1,2,3,6,123,Hibernating,1,At Risk
14110,5,42,467.78,5,5,5,15,555,Champions,0,Loyal Customers
14111,24,33,461.09999999999997,4,3,4,11,434,Loyal Customers,3,Champions
14112,31,46,641.02,3,5,5,13,355,Loyal Customers,3,Champions
14113,2,42,730.71,5,5,5,15,555,Champions,0,Loyal Customers
14114,12,37,397.67,5,4,4,13,544,Champions,0,Loyal Customers
14115,82,43,374.1,1,5,3,9,153,At Risk,3,Champions
14116,53,22,236.37,2,1,1,4,211,Lost,2,Lost
14117,36,28,250.83,3,1,1,5,311,Promising,2,Lost
14118,51,33,218.55,2,3,1,6,231,Hibernating,1,At Risk
14119,26,29,332.53,4,2,3,9,423,New Customers,1,At Risk
14120,32,26,276.62,3,1,2,6,312,Promising,2,Lost
14121,21,29,573.91,4,2,5,11,425,New Customers,3,Champions
14122,27,30,225.19,4,2,1,7,421,New Customers,2,Lost
14123,13,42,554.52,5,5,5,15,555,Champions,3,Champions
14124,15,41,393.31,5,5,4,14,554,Champions,3,Champions
14125,41,35,410.06,2,4,4,10,244,Cannot Lose Them,1,At Risk
14126,8,33,320.64,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
14127,25,38,350.49,4,5,3,12,453,Loyal Customers,3,Champions
14128,19,37,351.13,4,4,3,11,443,Loyal Customers,0,Loyal Customers
14129,76,17,194.53,1,1,1,3,111,Lost,2,Lost
14130,70,39,264.63,1,5,2,8,152,Hibernating,1,At Risk
14131,16,36,664.03,5,4,5,14,545,Champions,3,Champions
14132,26,29,226.89,4,2,1,7,421,New Customers,2,Lost
14133,24,43,396.89,4,5,4,13,454,Champions,3,Champions
14134,25,25,263.29,4,1,2,7,412,New Customers,2,Lost
14135,86,40,285.49,1,5,2,8,152,Hibernating,1,At Risk
14136,35,38,373.28,3,5,3,11,353,Loyal Customers,3,Champions
14137,43,50,365.67,2,5,3,10,253,At Risk,3,Champions
14138,38,31,320.15000000000003,3,2,2,7,322,Potential Loyalists,1,At Risk
14139,16,33,487.29,5,3,5,13,535,Loyal Customers,0,Loyal Customers
14140,15,32,387.02,5,3,4,12,534,Loyal Customers,0,Loyal Customers
14141,53,30,290.67,2,2,2,6,222,Lost,1,At Risk
14142,17,29,440.15999999999997,4,2,4,10,424,New Customers,0,Loyal Customers
14143,82,30,358.2,1,2,3,6,123,Hibernating,1,At Risk
14144,11,30,412.75,5,2,4,11,524,New Customers,0,Loyal Customers
14145,41,30,279.81,2,2,2,6,222,Lost,1,At Risk
14146,76,31,481.52,1,2,5,8,125,Hibernating,1,At Risk
14147,38,40,565.65,3,5,5,13,355,Loyal Customers,3,Champions
14148,26,31,414.51,4,2,4,10,424,New Customers,1,At Risk
14149,19,26,365.14,4,1,3,8,413,New Customers,1,At Risk
14150,51,18,354.44,2,1,3,6,213,Hibernating,2,Lost
14151,51,41,320.86,2,5,3,10,253,At Risk,3,Champions
14152,25,32,186.3,4,3,1,8,431,Hibernating,2,Lost
14153,14,49,374.13,5,5,3,13,553,Loyal Customers,3,Champions
14154,16,40,513.08,5,5,5,15,555,Champions,3,Champions
14155,28,34,418.63,3,3,4,10,334,Loyal Customers,3,Champions
14156,2,29,324.9,5,2,3,10,523,New Customers,0,Loyal Customers
14157,31,33,283.54,3,3,2,8,332,Potential Loyalists,1,At Risk
14158,44,39,509.55,2,5,5,12,255,Cannot Lose Them,3,Champions
14159,33,29,340.65999999999997,3,2,3,8,323,Potential Loyalists,1,At Risk
14160,30,36,299.75,3,4,2,9,342,Potential Loyalists,1,At Risk
14161,56,36,316.05,2,4,2,8,242,Hibernating,1,At Risk
14162,19,33,584.97,4,3,5,12,435,Loyal Customers,3,Champions
14163,7,36,331.12,5,4,3,12,543,Loyal Customers,0,Loyal Customers
14164,51,27,219.01999999999998,2,1,1,4,211,Lost,2,Lost
14165,23,29,568.4,4,2,5,11,425,New Customers,3,Champions
14166,22,28,554.53,4,1,5,10,415,New Customers,1,At Risk
14167,30,45,556.26,3,5,5,13,355,Loyal Customers,3,Champions
14168,35,35,258.45,3,4,1,8,341,Hibernating,1,At Risk
14169,11,33,381.67,5,3,3,11,533,Loyal Customers,0,Loyal Customers
14170,6,45,699.97,5,5,5,15,555,Champions,3,Champions
14171,24,29,218.69,4,2,1,7,421,New Customers,2,Lost
14172,60,26,291.13,1,1,2,4,112,Lost,2,Lost
14173,8,33,164.31,5,3,1,9,531,Hibernating,0,Loyal Customers
14174,52,37,274.54,2,4,2,8,242,Hibernating,1,At Risk
14175,33,43,289.18,3,5,2,10,352,Potential Loyalists,3,Champions
14176,26,42,368.11,4,5,3,12,453,Loyal Customers,3,Champions
14177,10,37,388.79999999999995,5,4,4,13,544,Champions,0,Loyal Customers
14178,75,27,360.98,1,1,3,5,113,Hibernating,1,At Risk
14179,21,44,444.64,4,5,4,13,454,Champions,3,Champions
14180,45,31,391.14,2,2,4,8,224,Hibernating,1,At Risk
14181,35,31,287.04,3,2,2,7,322,Potential Loyalists,1,At Risk
14182,51,32,462.73,2,3,4,9,234,At Risk,1,At Risk
14183,19,38,317.18,4,5,2,11,452,Potential Loyalists,0,Loyal Customers
14184,21,28,190.72,4,1,1,6,411,New Customers,2,Lost
14185,45,27,528.85,2,1,5,8,215,Hibernating,1,At Risk
14186,21,44,521.74,4,5,5,14,455,Champions,3,Champions
14187,28,34,378.82,3,3,3,9,333,Loyal Customers,1,At Risk
14188,51,36,326.78000000000003,2,4,3,9,243,At Risk,1,At Risk
14189,62,36,416.04,1,4,4,9,144,Cannot Lose Them,1,At Risk
14190,64,34,303.23,1,3,2,6,132,Hibernating,1,At Risk
